frame_id,timestamp(ns),T_imu_wrt_vio_x(m),T_imu_wrt_vio_y(m),T_imu_wrt_vio_z(m),roll(rad),pitch(rad),yaw(rad)
5096,263832264310,-1.4278,3.9033,0.5622,-0.0219,0.0361,1.6003
5097,263867524297,-1.4281,3.9036,0.5622,-0.0220,0.0362,1.6000
5098,263893857784,-1.4283,3.9033,0.5623,-0.0219,0.0362,1.6000
5099,263928991343,-1.4281,3.9037,0.5623,-0.0219,0.0362,1.5998
5100,263964107003,-1.4282,3.9038,0.5624,-0.0219,0.0362,1.5997
5101,263999233118,-1.4280,3.9043,0.5623,-0.0219,0.0361,1.5996
5102,264034362926,-1.4276,3.9046,0.5624,-0.0220,0.0362,1.5995
5103,264060698731,-1.4282,3.9045,0.5624,-0.0219,0.0362,1.5994
5104,264095819117,-1.4286,3.9044,0.5626,-0.0218,0.0362,1.5994
5105,264130992985,-1.4285,3.9047,0.5624,-0.0219,0.0362,1.5993
5106,264166122257,-1.4280,3.9050,0.5622,-0.0219,0.0362,1.5993
5107,264201250499,-1.4281,3.9053,0.5619,-0.0219,0.0362,1.5992
5108,264227587578,-1.4285,3.9050,0.5618,-0.0219,0.0362,1.5991
5109,264262733084,-1.4283,3.9053,0.5618,-0.0219,0.0362,1.5990
5110,264297940097,-1.4284,3.9054,0.5620,-0.0219,0.0363,1.5989
5111,264324282611,-1.4286,3.9055,0.5622,-0.0219,0.0363,1.5988
5112,264368278515,-1.4284,3.9057,0.5623,-0.0219,0.0363,1.5989
5113,264394612364,-1.4289,3.9055,0.5624,-0.0218,0.0363,1.5988
5114,264429748616,-1.4289,3.9055,0.5625,-0.0219,0.0363,1.5988
5115,264464882646,-1.4281,3.9061,0.5624,-0.0220,0.0363,1.5986
5116,264499991932,-1.4284,3.9062,0.5625,-0.0219,0.0362,1.5986
5117,264535099627,-1.4286,3.9063,0.5623,-0.0219,0.0363,1.5985
5118,264561437868,-1.4291,3.9061,0.5623,-0.0218,0.0363,1.5985
5119,264596558372,-1.4287,3.9065,0.5622,-0.0218,0.0363,1.5983
5120,264631676923,-1.4288,3.9063,0.5625,-0.0218,0.0363,1.5983
5121,264666821506,-1.4286,3.9064,0.5622,-0.0218,0.0363,1.5982
5122,264693147014,-1.4288,3.9059,0.5624,-0.0218,0.0364,1.5982
5123,264728314260,-1.4286,3.9062,0.5625,-0.0219,0.0363,1.5981
5124,264763464876,-1.4292,3.9059,0.5625,-0.0219,0.0364,1.5982
5125,264798590334,-1.4291,3.9062,0.5625,-0.0218,0.0364,1.5980
5126,264833714209,-1.4290,3.9063,0.5623,-0.0218,0.0364,1.5980
5127,264860050805,-1.4293,3.9060,0.5621,-0.0218,0.0365,1.5979
5128,264895174318,-1.4295,3.9060,0.5624,-0.0218,0.0365,1.5979
5129,264930292967,-1.4297,3.9061,0.5623,-0.0218,0.0365,1.5979
5130,264965406690,-1.4294,3.9063,0.5624,-0.0218,0.0365,1.5978
5131,265000526652,-1.4285,3.9069,0.5624,-0.0219,0.0365,1.5977
5132,265026867505,-1.4288,3.9066,0.5624,-0.0219,0.0365,1.5976
5133,265062006669,-1.4292,3.9067,0.5624,-0.0219,0.0365,1.5975
5134,265097127414,-1.4299,3.9067,0.5624,-0.0218,0.0365,1.5976
5135,265132283345,-1.4298,3.9067,0.5622,-0.0218,0.0365,1.5975
5136,265167421356,-1.4302,3.9066,0.5622,-0.0218,0.0364,1.5975
5137,265193762929,-1.4303,3.9067,0.5624,-0.0218,0.0365,1.5974
5138,265228926366,-1.4308,3.9063,0.5623,-0.0217,0.0364,1.5974
5139,265264051017,-1.4304,3.9068,0.5624,-0.0217,0.0364,1.5973
5140,265299161649,-1.4305,3.9067,0.5626,-0.0217,0.0365,1.5973
5141,265325497436,-1.4307,3.9068,0.5626,-0.0217,0.0365,1.5972
5142,265360669001,-1.4308,3.9068,0.5625,-0.0217,0.0366,1.5971
5143,265395837331,-1.4300,3.9074,0.5625,-0.0217,0.0365,1.5970
5144,265430961563,-1.4301,3.9075,0.5624,-0.0217,0.0365,1.5970
5145,265457338815,-1.4306,3.9074,0.5626,-0.0216,0.0365,1.5969
5146,265501338206,-1.4297,3.9081,0.5625,-0.0217,0.0365,1.5968
5147,265527683579,-1.4303,3.9080,0.5625,-0.0217,0.0365,1.5968
5148,265562868466,-1.4304,3.9083,0.5628,-0.0216,0.0365,1.5967
5149,265598005399,-1.4306,3.9084,0.5628,-0.0216,0.0365,1.5967
5150,265633116400,-1.4310,3.9083,0.5627,-0.0215,0.0364,1.5967
5151,265668234491,-1.4310,3.9084,0.5628,-0.0215,0.0364,1.5966
5152,265694567629,-1.4321,3.9074,0.5631,-0.0214,0.0365,1.5966
5153,265729696052,-1.4319,3.9078,0.5631,-0.0214,0.0365,1.5965
5154,265764842810,-1.4314,3.9080,0.5631,-0.0214,0.0365,1.5964
5155,265799982194,-1.4312,3.9083,0.5631,-0.0213,0.0364,1.5964
5156,265835104094,-1.4318,3.9080,0.5632,-0.0214,0.0366,1.5964
5157,265861444451,-1.4324,3.9076,0.5631,-0.0213,0.0365,1.5964
5158,265896575112,-1.4325,3.9074,0.5630,-0.0213,0.0365,1.5963
5159,265931701089,-1.4325,3.9074,0.5631,-0.0214,0.0366,1.5962
5160,265966827644,-1.4326,3.9071,0.5629,-0.0213,0.0365,1.5962
5161,266001972136,-1.4325,3.9073,0.5628,-0.0214,0.0365,1.5961
5162,266028316960,-1.4329,3.9069,0.5630,-0.0213,0.0366,1.5960
5163,266063471042,-1.4323,3.9074,0.5629,-0.0212,0.0365,1.5959
5164,266098607505,-1.4319,3.9076,0.5630,-0.0214,0.0367,1.5958
5165,266133795315,-1.4325,3.9075,0.5631,-0.0212,0.0365,1.5956
5166,266160155902,-1.4327,3.9073,0.5631,-0.0213,0.0366,1.5955
5167,266195293508,-1.4333,3.9071,0.5630,-0.0213,0.0366,1.5955
5168,266230417935,-1.4332,3.9073,0.5630,-0.0213,0.0366,1.5954
5169,266256751336,-1.4332,3.9074,0.5630,-0.0213,0.0367,1.5953
5170,266300733021,-1.4333,3.9076,0.5630,-0.0211,0.0365,1.5953
5171,266327086794,-1.4334,3.9074,0.5630,-0.0212,0.0367,1.5951
5172,266362202867,-1.4337,3.9076,0.5631,-0.0212,0.0366,1.5950
5173,266397315744,-1.4341,3.9076,0.5631,-0.0212,0.0366,1.5950
5174,266432429252,-1.4345,3.9076,0.5631,-0.0212,0.0366,1.5950
5175,266467557890,-1.4349,3.9078,0.5632,-0.0211,0.0366,1.5949
5176,266493911688,-1.4349,3.9076,0.5632,-0.0212,0.0366,1.5949
5177,266529106780,-1.4353,3.9074,0.5630,-0.0211,0.0365,1.5948
5178,266564257425,-1.4355,3.9075,0.5631,-0.0210,0.0366,1.5947
5179,266599382204,-1.4358,3.9074,0.5631,-0.0210,0.0365,1.5947
5180,266625832972,-1.4361,3.9074,0.5632,-0.0209,0.0365,1.5947
5181,266660999626,-1.4363,3.9073,0.5631,-0.0210,0.0366,1.5946
5182,266696163637,-1.4364,3.9071,0.5632,-0.0209,0.0366,1.5945
5183,266731281468,-1.4366,3.9070,0.5632,-0.0210,0.0366,1.5945
5184,266766421801,-1.4362,3.9069,0.5632,-0.0209,0.0365,1.5944
5185,266801532587,-1.4365,3.9068,0.5633,-0.0209,0.0365,1.5944
5186,266827878017,-1.4366,3.9065,0.5633,-0.0209,0.0365,1.5944
5187,266863100521,-1.4369,3.9064,0.5633,-0.0208,0.0364,1.5943
5188,266898216567,-1.4361,3.9066,0.5633,-0.0209,0.0365,1.5942
5189,266933340639,-1.4366,3.9064,0.5633,-0.0209,0.0364,1.5942
5190,266959674080,-1.4374,3.9059,0.5633,-0.0208,0.0364,1.5941
5191,266994818374,-1.4378,3.9057,0.5634,-0.0208,0.0364,1.5941
5192,267029927613,-1.4377,3.9059,0.5632,-0.0208,0.0363,1.5941
5193,267065045226,-1.4378,3.9060,0.5632,-0.0208,0.0363,1.5939
5194,267100174114,-1.4377,3.9062,0.5631,-0.0208,0.0363,1.5939
5195,267135295816,-1.4372,3.9068,0.5631,-0.0208,0.0363,1.5938
5196,267161627520,-1.4379,3.9065,0.5632,-0.0208,0.0363,1.5938
5197,267196751396,-1.4379,3.9068,0.5633,-0.0207,0.0362,1.5937
5198,267231861870,-1.4377,3.9072,0.5634,-0.0208,0.0362,1.5936
5199,267266988254,-1.4381,3.9072,0.5633,-0.0207,0.0362,1.5936
5200,267293329306,-1.4387,3.9069,0.5633,-0.0207,0.0362,1.5936
5201,267328461403,-1.4389,3.9070,0.5633,-0.0207,0.0362,1.5935
5202,267363581368,-1.4391,3.9070,0.5633,-0.0207,0.0362,1.5936
5203,267398712628,-1.4392,3.9071,0.5632,-0.0207,0.0362,1.5935
5204,267433845667,-1.4391,3.9072,0.5633,-0.0207,0.0363,1.5934
5205,267460208071,-1.4393,3.9072,0.5633,-0.0207,0.0362,1.5934
5206,267495339108,-1.4388,3.9076,0.5636,-0.0207,0.0363,1.5933
5207,267530465083,-1.4384,3.9078,0.5636,-0.0207,0.0362,1.5932
5208,267556820534,-1.4391,3.9076,0.5637,-0.0207,0.0362,1.5932
5209,267600873651,-1.4386,3.9084,0.5637,-0.0207,0.0362,1.5931
5210,267627219282,-1.4391,3.9081,0.5636,-0.0206,0.0361,1.5932
5211,267662356468,-1.4388,3.9085,0.5636,-0.0207,0.0362,1.5931
5212,267697478547,-1.4390,3.9085,0.5637,-0.0206,0.0362,1.5930
5213,267732733830,-1.4392,3.9087,0.5635,-0.0206,0.0362,1.5930
5214,267767883767,-1.4407,3.9076,0.5639,-0.0204,0.0362,1.5930
5215,267794220668,-1.4396,3.9085,0.5637,-0.0205,0.0362,1.5930
5216,267829360776,-1.4396,3.9088,0.5639,-0.0205,0.0361,1.5929
5217,267864584676,-1.4396,3.9090,0.5638,-0.0206,0.0362,1.5929
5218,267899710030,-1.4409,3.9079,0.5640,-0.0205,0.0363,1.5929
5219,267934817003,-1.4394,3.9092,0.5637,-0.0205,0.0362,1.5928
5220,267961150215,-1.4397,3.9090,0.5638,-0.0205,0.0362,1.5928
5221,267996303094,-1.4397,3.9091,0.5638,-0.0205,0.0362,1.5927
5222,268031436421,-1.4384,3.9101,0.5641,-0.0206,0.0362,1.5925
5223,268066558139,-1.4382,3.9103,0.5640,-0.0205,0.0362,1.5925
5224,268101695642,-1.4381,3.9105,0.5640,-0.0205,0.0362,1.5924
5225,268128035240,-1.4388,3.9101,0.5640,-0.0205,0.0362,1.5923
5226,268163149724,-1.4388,3.9104,0.5641,-0.0205,0.0362,1.5923
5227,268198287711,-1.4391,3.9105,0.5641,-0.0204,0.0362,1.5923
5228,268233450093,-1.4390,3.9106,0.5640,-0.0204,0.0362,1.5923
5229,268268584580,-1.4408,3.9094,0.5642,-0.0203,0.0362,1.5923
5230,268294915329,-1.4409,3.9093,0.5642,-0.0203,0.0362,1.5922
5231,268321251485,-1.4398,3.9103,0.5639,-0.0204,0.0361,1.5922
5232,268365285098,-1.4396,3.9106,0.5637,-0.0204,0.0362,1.5921
5233,268400437566,-1.4398,3.9106,0.5638,-0.0203,0.0362,1.5921
5234,268426769733,-1.4402,3.9103,0.5639,-0.0203,0.0362,1.5920
5235,268461892711,-1.4417,3.9094,0.5644,-0.0201,0.0362,1.5920
5236,268497023411,-1.4402,3.9107,0.5641,-0.0202,0.0362,1.5920
5237,268532147478,-1.4403,3.9109,0.5641,-0.0202,0.0362,1.5920
5238,268567279180,-1.4404,3.9108,0.5642,-0.0202,0.0362,1.5919
5239,268593715999,-1.4410,3.9105,0.5643,-0.0201,0.0362,1.5919
5240,268628825050,-1.4410,3.9105,0.5642,-0.0201,0.0362,1.5918
5241,268664013309,-1.4424,3.9096,0.5645,-0.0201,0.0363,1.5917
5242,268699127609,-1.4410,3.9109,0.5641,-0.0201,0.0362,1.5917
5243,268734243311,-1.4400,3.9114,0.5643,-0.0203,0.0363,1.5916
5244,268760577657,-1.4420,3.9100,0.5646,-0.0201,0.0363,1.5916
5245,268795729876,-1.4416,3.9105,0.5647,-0.0202,0.0363,1.5914
5246,268830873821,-1.4401,3.9118,0.5645,-0.0202,0.0362,1.5914
5247,268866014031,-1.4400,3.9121,0.5644,-0.0202,0.0362,1.5913
5248,268901123939,-1.4399,3.9123,0.5644,-0.0202,0.0362,1.5912
5249,268927460732,-1.4404,3.9120,0.5644,-0.0201,0.0361,1.5912
5250,268962582706,-1.4407,3.9121,0.5642,-0.0201,0.0361,1.5911
5251,268997705229,-1.4406,3.9123,0.5641,-0.0201,0.0361,1.5911
5252,269024040823,-1.4406,3.9122,0.5642,-0.0201,0.0361,1.5910
5253,269068031939,-1.4405,3.9128,0.5640,-0.0201,0.0361,1.5910
5254,269094379456,-1.4410,3.9124,0.5642,-0.0201,0.0362,1.5909
5255,269129503929,-1.4411,3.9125,0.5642,-0.0200,0.0361,1.5908
5256,269164609381,-1.4413,3.9125,0.5641,-0.0201,0.0361,1.5908
5257,269199738832,-1.4427,3.9113,0.5644,-0.0200,0.0361,1.5908
5258,269234851332,-1.4412,3.9126,0.5641,-0.0201,0.0361,1.5907
5259,269261186150,-1.4435,3.9110,0.5644,-0.0200,0.0362,1.5907
5260,269296318117,-1.4421,3.9123,0.5641,-0.0200,0.0361,1.5907
5261,269331446992,-1.4422,3.9124,0.5641,-0.0201,0.0362,1.5906
5262,269366570886,-1.4441,3.9109,0.5643,-0.0200,0.0361,1.5906
5263,269401698227,-1.4441,3.9111,0.5643,-0.0200,0.0362,1.5905
5264,269428044182,-1.4430,3.9121,0.5641,-0.0200,0.0361,1.5905
5265,269463157162,-1.4428,3.9121,0.5639,-0.0200,0.0360,1.5905
5266,269498285202,-1.4430,3.9120,0.5639,-0.0201,0.0362,1.5904
5267,269533427166,-1.4430,3.9120,0.5638,-0.0200,0.0361,1.5904
5268,269559770985,-1.4433,3.9116,0.5640,-0.0200,0.0361,1.5904
5269,269594953875,-1.4431,3.9118,0.5640,-0.0200,0.0361,1.5903
5270,269630087770,-1.4429,3.9120,0.5642,-0.0200,0.0361,1.5902
5271,269665240626,-1.4431,3.9120,0.5641,-0.0200,0.0362,1.5902
5272,269700361463,-1.4443,3.9109,0.5644,-0.0199,0.0362,1.5901
5273,269731966985,-1.4430,3.9119,0.5641,-0.0200,0.0362,1.5901
5274,269761825064,-1.4440,3.9112,0.5645,-0.0199,0.0362,1.5901
5275,269796952772,-1.4426,3.9124,0.5641,-0.0199,0.0361,1.5900
5276,269832077204,-1.4426,3.9127,0.5642,-0.0200,0.0362,1.5899
5277,269867213471,-1.4424,3.9130,0.5642,-0.0199,0.0361,1.5899
5278,269893552530,-1.4430,3.9126,0.5643,-0.0199,0.0362,1.5898
5279,269928680094,-1.4429,3.9128,0.5642,-0.0199,0.0362,1.5898
5280,269955024315,-1.4431,3.9127,0.5644,-0.0198,0.0362,1.5897
5281,269999058612,-1.4446,3.9118,0.5646,-0.0197,0.0362,1.5897
5282,270034173738,-1.4431,3.9130,0.5642,-0.0198,0.0361,1.5897
5283,270060533540,-1.4435,3.9128,0.5642,-0.0198,0.0361,1.5896
5284,270095659282,-1.4453,3.9117,0.5645,-0.0197,0.0361,1.5895
5285,270130783841,-1.4439,3.9129,0.5641,-0.0197,0.0361,1.5895
5286,270165923315,-1.4440,3.9128,0.5641,-0.0197,0.0361,1.5894
5287,270201056040,-1.4441,3.9128,0.5641,-0.0197,0.0361,1.5894
5288,270227413765,-1.4446,3.9125,0.5642,-0.0197,0.0361,1.5893
5289,270262539943,-1.4448,3.9124,0.5641,-0.0197,0.0361,1.5893
5290,270297676099,-1.4455,3.9118,0.5645,-0.0197,0.0362,1.5892
5291,270332801769,-1.4455,3.9118,0.5645,-0.0197,0.0362,1.5892
5292,270367970643,-1.4440,3.9130,0.5641,-0.0197,0.0361,1.5892
5293,270394321392,-1.4446,3.9127,0.5643,-0.0197,0.0361,1.5891
5294,270429476774,-1.4444,3.9129,0.5643,-0.0197,0.0360,1.5890
5295,270464606962,-1.4458,3.9120,0.5646,-0.0196,0.0361,1.5890
5296,270499727549,-1.4443,3.9132,0.5642,-0.0197,0.0360,1.5889
5297,270534863618,-1.4446,3.9133,0.5642,-0.0196,0.0360,1.5889
5298,270561208822,-1.4451,3.9130,0.5643,-0.0196,0.0360,1.5889
5299,270596341495,-1.4452,3.9131,0.5643,-0.0196,0.0360,1.5888
5300,270631485809,-1.4452,3.9133,0.5644,-0.0196,0.0360,1.5888
5301,270666670349,-1.4459,3.9130,0.5650,-0.0196,0.0361,1.5887
5302,270701818692,-1.4459,3.9131,0.5649,-0.0196,0.0361,1.5886
5303,270728164899,-1.4448,3.9141,0.5647,-0.0197,0.0361,1.5885
5304,270763292928,-1.4459,3.9136,0.5653,-0.0196,0.0360,1.5885
5305,270798414267,-1.4461,3.9138,0.5653,-0.0197,0.0361,1.5884
5306,270833562631,-1.4459,3.9141,0.5653,-0.0196,0.0361,1.5883
5307,270859920183,-1.4463,3.9139,0.5653,-0.0196,0.0361,1.5882
5308,270895074254,-1.4449,3.9153,0.5650,-0.0197,0.0361,1.5882
5309,270930225466,-1.4452,3.9153,0.5649,-0.0196,0.0360,1.5881
5310,270965360728,-1.4454,3.9155,0.5650,-0.0197,0.0360,1.5880
5311,271000514860,-1.4457,3.9153,0.5649,-0.0196,0.0359,1.5880
5312,271026864030,-1.4472,3.9140,0.5653,-0.0196,0.0361,1.5880
5313,271062016783,-1.4458,3.9153,0.5650,-0.0197,0.0360,1.5879
5314,271097156409,-1.4459,3.9154,0.5648,-0.0197,0.0360,1.5878
5315,271132315922,-1.4459,3.9154,0.5648,-0.0196,0.0359,1.5877
5316,271167439993,-1.4460,3.9156,0.5648,-0.0197,0.0360,1.5877
5317,271193803664,-1.4480,3.9140,0.5649,-0.0196,0.0361,1.5876
5318,271228930482,-1.4466,3.9152,0.5645,-0.0196,0.0359,1.5876
5319,271264064911,-1.4464,3.9154,0.5645,-0.0196,0.0360,1.5875
5320,271299189926,-1.4458,3.9157,0.5646,-0.0197,0.0360,1.5874
5321,271334321226,-1.4460,3.9158,0.5645,-0.0197,0.0360,1.5874
5322,271360662037,-1.4461,3.9155,0.5646,-0.0197,0.0361,1.5873
5323,271395795106,-1.4462,3.9158,0.5647,-0.0197,0.0361,1.5873
5324,271430923899,-1.4461,3.9158,0.5647,-0.0197,0.0362,1.5872
5325,271466096127,-1.4472,3.9149,0.5650,-0.0197,0.0362,1.5871
5326,271501238447,-1.4458,3.9161,0.5646,-0.0198,0.0362,1.5870
5327,271527595387,-1.4463,3.9161,0.5647,-0.0197,0.0362,1.5870
5328,271562722205,-1.4475,3.9151,0.5649,-0.0197,0.0362,1.5869
5329,271597863041,-1.4479,3.9151,0.5649,-0.0197,0.0362,1.5868
5330,271633022574,-1.4465,3.9164,0.5646,-0.0198,0.0362,1.5867
5331,271668219167,-1.4477,3.9156,0.5650,-0.0197,0.0362,1.5867
5332,271694572957,-1.4483,3.9152,0.5649,-0.0197,0.0363,1.5867
5333,271729695452,-1.4485,3.9151,0.5650,-0.0197,0.0363,1.5866
5334,271764823689,-1.4486,3.9152,0.5649,-0.0197,0.0362,1.5866
5335,271799950683,-1.4472,3.9164,0.5645,-0.0198,0.0362,1.5865
5336,271835070557,-1.4489,3.9153,0.5650,-0.0197,0.0362,1.5865
5337,271861428511,-1.4478,3.9162,0.5648,-0.0197,0.0362,1.5864
5338,271896549107,-1.4496,3.9149,0.5650,-0.0196,0.0362,1.5864
5339,271931713058,-1.4482,3.9160,0.5646,-0.0197,0.0362,1.5864
5340,271966835583,-1.4483,3.9161,0.5645,-0.0196,0.0362,1.5863
5341,271996711367,-1.4483,3.9161,0.5644,-0.0197,0.0361,1.5863
5342,272028332883,-1.4487,3.9159,0.5644,-0.0196,0.0361,1.5862
5343,272063464595,-1.4488,3.9159,0.5644,-0.0196,0.0361,1.5862
5344,272098594276,-1.4487,3.9162,0.5646,-0.0197,0.0362,1.5861
5345,272133716535,-1.4486,3.9163,0.5644,-0.0196,0.0361,1.5861
5346,272168841913,-1.4483,3.9166,0.5646,-0.0197,0.0361,1.5860
5347,272195215454,-1.4499,3.9156,0.5653,-0.0196,0.0363,1.5859
5348,272230357556,-1.4484,3.9169,0.5650,-0.0197,0.0362,1.5859
5349,272265494876,-1.4486,3.9168,0.5649,-0.0197,0.0362,1.5858
5350,272300638006,-1.4489,3.9169,0.5649,-0.0196,0.0362,1.5857
5351,272326981386,-1.4487,3.9169,0.5651,-0.0197,0.0362,1.5857
5352,272362127098,-1.4497,3.9161,0.5655,-0.0196,0.0363,1.5856
5353,272397255194,-1.4482,3.9172,0.5653,-0.0196,0.0362,1.5855
5354,272432383529,-1.4481,3.9173,0.5651,-0.0197,0.0362,1.5855
5355,272467520577,-1.4485,3.9173,0.5650,-0.0196,0.0361,1.5854
5356,272493890605,-1.4491,3.9169,0.5652,-0.0196,0.0361,1.5854
5357,272529026421,-1.4486,3.9174,0.5652,-0.0197,0.0362,1.5852
5358,272564164450,-1.4503,3.9164,0.5654,-0.0195,0.0362,1.5852
5359,272599306136,-1.4488,3.9177,0.5651,-0.0197,0.0362,1.5851
5360,272625660015,-1.4491,3.9175,0.5653,-0.0196,0.0362,1.5850
5361,272660824417,-1.4491,3.9178,0.5652,-0.0196,0.0361,1.5849
5362,272695946438,-1.4491,3.9179,0.5652,-0.0196,0.0361,1.5849
5363,272731087931,-1.4494,3.9181,0.5651,-0.0195,0.0360,1.5848
5364,272766217175,-1.4494,3.9182,0.5651,-0.0195,0.0361,1.5848
5365,272801345727,-1.4496,3.9184,0.5649,-0.0195,0.0360,1.5847
5366,272827708484,-1.4494,3.9188,0.5649,-0.0195,0.0361,1.5844
5367,272862876332,-1.4496,3.9192,0.5648,-0.0195,0.0361,1.5843
5368,272898010523,-1.4495,3.9196,0.5648,-0.0196,0.0361,1.5842
5369,272933135855,-1.4494,3.9200,0.5649,-0.0196,0.0362,1.5841
5370,272968289074,-1.4497,3.9199,0.5648,-0.0195,0.0361,1.5841
5371,272994655387,-1.4511,3.9192,0.5654,-0.0196,0.0362,1.5837
5372,273029830198,-1.4495,3.9206,0.5651,-0.0196,0.0362,1.5837
5373,273065022490,-1.4493,3.9213,0.5650,-0.0195,0.0362,1.5834
5374,273100149754,-1.4505,3.9209,0.5655,-0.0195,0.0363,1.5832
5375,273135287668,-1.4489,3.9225,0.5652,-0.0195,0.0361,1.5832
5376,273161622735,-1.4512,3.9212,0.5655,-0.0195,0.0362,1.5830
5377,273195922028,-1.4514,3.9214,0.5655,-0.0194,0.0362,1.5829
5378,273232026103,-1.4511,3.9218,0.5655,-0.0195,0.0363,1.5828
5379,273267201828,-1.4495,3.9233,0.5652,-0.0195,0.0362,1.5827
5380,273293546591,-1.4497,3.9236,0.5653,-0.0194,0.0361,1.5825
5381,273328756300,-1.4511,3.9227,0.5655,-0.0195,0.0362,1.5823
5382,273363883062,-1.4512,3.9229,0.5655,-0.0193,0.0361,1.5822
5383,273398991991,-1.4514,3.9231,0.5655,-0.0194,0.0361,1.5821
5384,273425336986,-1.4502,3.9243,0.5653,-0.0194,0.0361,1.5820
5385,273460635842,-1.4504,3.9247,0.5653,-0.0194,0.0360,1.5819
5386,273495744810,-1.4518,3.9237,0.5656,-0.0193,0.0362,1.5817
5387,273530874695,-1.4502,3.9253,0.5653,-0.0193,0.0361,1.5816
5388,273557198418,-1.4497,3.9255,0.5654,-0.0194,0.0362,1.5815
5389,273601216287,-1.4503,3.9253,0.5661,-0.0194,0.0363,1.5814
5390,273627544184,-1.4506,3.9253,0.5661,-0.0194,0.0363,1.5813
5391,273662661218,-1.4505,3.9255,0.5662,-0.0194,0.0364,1.5812
5392,273697821183,-1.4488,3.9270,0.5659,-0.0194,0.0364,1.5810
5393,273732969489,-1.4499,3.9263,0.5661,-0.0194,0.0364,1.5808
5394,273759305451,-1.4486,3.9274,0.5659,-0.0195,0.0364,1.5808
5395,273796354530,-1.4484,3.9277,0.5659,-0.0195,0.0364,1.5807
5396,273831467437,-1.4494,3.9270,0.5665,-0.0195,0.0365,1.5805
5397,273866635833,-1.4477,3.9285,0.5663,-0.0195,0.0364,1.5805
5398,273901730895,-1.4476,3.9286,0.5661,-0.0195,0.0364,1.5804
5399,273928063787,-1.4504,3.9266,0.5667,-0.0193,0.0365,1.5803
5400,273963168233,-1.4488,3.9281,0.5664,-0.0195,0.0364,1.5803
5401,273998278964,-1.4510,3.9264,0.5667,-0.0193,0.0365,1.5801
5402,274033383535,-1.4511,3.9265,0.5668,-0.0192,0.0365,1.5800
5403,274059734419,-1.4522,3.9257,0.5670,-0.0193,0.0366,1.5799
5404,274094887735,-1.4512,3.9266,0.5670,-0.0193,0.0365,1.5798
5405,274129990326,-1.4509,3.9269,0.5668,-0.0193,0.0365,1.5797
5406,274165101616,-1.4501,3.9276,0.5665,-0.0193,0.0365,1.5796
5407,274200217706,-1.4484,3.9292,0.5662,-0.0194,0.0364,1.5795
5408,274235315434,-1.4496,3.9282,0.5662,-0.0194,0.0365,1.5793
5409,274261647323,-1.4491,3.9284,0.5662,-0.0194,0.0365,1.5792
5410,274296771489,-1.4474,3.9300,0.5659,-0.0194,0.0364,1.5791
5411,274331925490,-1.4466,3.9308,0.5658,-0.0195,0.0365,1.5790
5412,274367041439,-1.4470,3.9306,0.5662,-0.0194,0.0364,1.5788
5413,274393390941,-1.4457,3.9318,0.5660,-0.0195,0.0364,1.5788
5414,274428526946,-1.4451,3.9323,0.5662,-0.0196,0.0364,1.5786
5415,274463636244,-1.4450,3.9326,0.5663,-0.0195,0.0364,1.5786
5416,274498751924,-1.4444,3.9332,0.5663,-0.0196,0.0365,1.5785
5417,274533880269,-1.4440,3.9336,0.5660,-0.0196,0.0364,1.5783
5418,274560219679,-1.4439,3.9338,0.5662,-0.0195,0.0364,1.5782
5419,274595336937,-1.4432,3.9346,0.5663,-0.0196,0.0364,1.5781
5420,274630450996,-1.4429,3.9353,0.5666,-0.0195,0.0363,1.5780
5421,274656831189,-1.4432,3.9353,0.5668,-0.0195,0.0364,1.5779
5422,274692091913,-1.4453,3.9344,0.5672,-0.0193,0.0364,1.5778
5423,274727295630,-1.4454,3.9348,0.5672,-0.0193,0.0364,1.5778
5424,274762402123,-1.4436,3.9365,0.5670,-0.0194,0.0364,1.5776
5425,274797539183,-1.4459,3.9350,0.5675,-0.0192,0.0364,1.5776
5426,274832642117,-1.4456,3.9354,0.5676,-0.0192,0.0365,1.5775
5427,274867826318,-1.4466,3.9349,0.5677,-0.0191,0.0365,1.5775
5428,274894177298,-1.4462,3.9352,0.5677,-0.0191,0.0365,1.5773
5429,274929316838,-1.4465,3.9350,0.5679,-0.0191,0.0366,1.5772
5430,274964440606,-1.4462,3.9353,0.5679,-0.0190,0.0366,1.5771
5431,274999564292,-1.4468,3.9350,0.5680,-0.0190,0.0367,1.5769
5432,275034686046,-1.4466,3.9354,0.5680,-0.0190,0.0366,1.5769
5433,275061029896,-1.4454,3.9366,0.5679,-0.0190,0.0366,1.5769
5434,275096143816,-1.4463,3.9357,0.5681,-0.0189,0.0367,1.5768
5435,275131294782,-1.4462,3.9360,0.5683,-0.0188,0.0366,1.5767
5436,275157632353,-1.4459,3.9362,0.5683,-0.0189,0.0367,1.5766
5437,275201593655,-1.4438,3.9380,0.5681,-0.0190,0.0366,1.5765
5438,275227933613,-1.4446,3.9377,0.5683,-0.0189,0.0366,1.5764
5439,275263055198,-1.4437,3.9383,0.5683,-0.0190,0.0367,1.5763
5440,275298192598,-1.4435,3.9386,0.5681,-0.0189,0.0367,1.5763
5441,275333311939,-1.4427,3.9392,0.5683,-0.0189,0.0367,1.5762
5442,275368444834,-1.4441,3.9384,0.5685,-0.0188,0.0367,1.5761
